tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
744234799360020481,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,Labrador_retriever,0.825333,True,ice_bear,0.044680800000000014,False,whippet,0.0184422,True,81692.0,161530.0
744223424764059648,Twitter for iPhone,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",https://twitter.com/strange_animals/status/672108316018024452,12.0,10.0,None,pupper,,,,,,,,,,,,384.0,1730.0
743253157753532416,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10.0,Kilo,puppo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,malamute,0.442612,True,Siberian_husky,0.368137,True,Eskimo_dog,0.177822,True,1274.0,4354.0
743222593470234624,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10.0,None,pupper,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,kuvasz,0.350629,True,soft-coated_wheaten_terrier,0.182782,True,golden_retriever,0.08766239999999999,True,1980.0,6389.0
742534281772302336,Vine - Make a Scene,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",https://vine.co/v/iLTZmtE1FTB,11.0,10.0,None,doggo,,,,,,,,,,,,3703.0,7262.0
742465774154047488,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14.0,10.0,None,pupper,,,,,,,,,,,,4050.0,7478.0
742150209887731712,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,10.0,Edmund,pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1.0,Siamese_cat,0.112413,False,French_bulldog,0.07141439999999999,True,hog,0.0624654,False,1617.0,5289.0
741743634094141440,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11.0,10.0,Aqua,pupper,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,Labrador_retriever,0.786089,True,flat-coated_retriever,0.0486524,True,Chesapeake_Bay_retriever,0.0346933,True,2889.0,8419.0
741067306818797568,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,10.0,None,"doggo, pupper",https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,kelpie,0.0357111,True,3224.0,9751.0
740676976021798912,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,10.0,Baloo,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1.0,wombat,0.462952,False,Norwegian_elkhound,0.275225,True,Siamese_cat,0.0435593,False,7087.0,18705.0
739623569819336705,Vine - Make a Scene,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,https://vine.co/v/iY9Fr1I31U6,12.0,10.0,None,doggo,,,,,,,,,,,,1418.0,3899.0
739606147276148736,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9.0,10.0,Benji,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3.0,Blenheim_spaniel,0.933755,True,cocker_spaniel,0.0417194,True,Brittany_spaniel,0.00671256,True,1723.0,5518.0
739238157791694849,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,13.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,Eskimo_dog,0.503372,True,Siberian_husky,0.390413,True,malamute,0.08090119999999999,True,60519.0,119339.0
738537504001953792,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11.0,10.0,Bayley,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,chow,0.808737,True,gibbon,0.028942400000000007,False,Pembroke,0.026497900000000005,True,1619.0,5239.0
737445876994609152,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13.0,10.0,None,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese_dog,0.0454261,True,4638.0,10560.0
736392552031657984,Vine - Make a Scene,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,https://vine.co/v/iEggaEOiLO3,13.0,10.0,None,pupper,,,,,,,,,,,,7718.0,18231.0
736365877722001409,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11.0,10.0,Rory,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3.0,cup,0.473555,False,toy_poodle,0.082606,True,consomme,0.048298,False,1298.0,4095.0
735648611367784448,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12.0,10.0,None,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1.0,Pembroke,0.462594,True,seat_belt,0.261854,False,Cardigan,0.151698,True,1145.0,4124.0
735256018284875776,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8.0,10.0,Kellogg,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1.0,Staffordshire_bullterrier,0.523191,True,French_bulldog,0.351104,True,doormat,0.0280753,False,916.0,3428.0
735137028879360001,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9.0,10.0,Buckley,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1.0,Walker_hound,0.413535,True,beagle,0.233891,True,English_foxhound,0.164943,True,1002.0,3208.0
733822306246479872,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10.0,10.0,Moose,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan_terrier,0.048359,True,1052.0,3763.0
733109485275860992,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12.0,10.0,None,"doggo, pupper",https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,golden_retriever,0.945523,True,Labrador_retriever,0.0423191,True,doormat,0.00395626,False,17463.0,50612.0
732375214819057664,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11.0,10.0,Kyle,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,tennis_ball,0.998673,False,basset,0.000547053,True,golden_retriever,0.00035998,True,2615.0,8307.0
730573383004487680,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10.0,10.0,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2.0,American_Staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True,2219.0,5038.0
728035342121635841,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12.0,10.0,None,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,1.0,handkerchief,0.30296100000000004,False,Pomeranian,0.248664,True,Shih-Tzu,0.111015,True,1725.0,4677.0
728015554473250816,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11.0,10.0,Rueben,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1.0,cocker_spaniel,0.384559,True,golden_retriever,0.091661,True,sandbar,0.0817989,False,1145.0,4209.0
727644517743104000,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13.0,10.0,None,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2.0,Great_Pyrenees,0.457164,True,kuvasz,0.39171,True,Labrador_retriever,0.0945226,True,1811.0,6037.0
727524757080539137,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,10.0,None,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2.0,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,chow,0.00394105,True,1268.0,4576.0
727314416056803329,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,10.0,None,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2.0,toy_poodle,0.827469,True,miniature_poodle,0.16076,True,Tibetan_terrier,0.00173075,True,771.0,3420.0
725786712245440512,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11.0,10.0,Lillie,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1.0,chow,0.33576100000000003,True,Samoyed,0.167173,True,kuvasz,0.145715,True,1416.0,4268.0
724771698126512129,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",11.0,10.0,None,doggo,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2.0,German_short-haired_pointer,0.835491,True,bluetick,0.058788,True,English_setter,0.0372083,True,664.0,2434.0
724405726123311104,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10.0,10.0,Ashleigh,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1.0,golden_retriever,0.240695,True,cocker_spaniel,0.202444,True,feather_boa,0.159348,False,1698.0,5419.0
724004602748780546,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",11.0,10.0,Luther,pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,3.0,Siamese_cat,0.950526,False,pug,0.0188769,True,quilt,0.007627600000000002,False,1624.0,4293.0
721001180231503872,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11.0,10.0,Oliver,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1.0,Samoyed,0.950053,True,washbasin,0.00632139,False,tub,0.00624335,False,637.0,2592.0
720340705894408192,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10.0,Derek,pupper,,,,,,,,,,,,1009.0,2939.0
719991154352222208,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10.0,10.0,None,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2.0,golden_retriever,0.605304,True,cocker_spaniel,0.130948,True,Labrador_retriever,0.0946916,True,1809.0,4959.0
719704490224398336,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10.0,Clyde,pupper,,,,,,,,,,,,1498.0,4671.0
717790033953034240,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://twitter.com/dog_rates/status/717790033953034240/photo/1,10.0,10.0,None,pupper,,,,,,,,,,,,1160.0,2952.0
717009362452090881,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,10.0,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,Siberian_husky,0.506154,True,Eskimo_dog,0.269656,True,malamute,0.0606585,True,1009.0,3341.0
716447146686459905,Vine - Make a Scene,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,https://vine.co/v/eMmXVPn5eQK,13.0,10.0,Ozzy,pupper,,,,,,,,,,,,6115.0,13406.0
716080869887381504,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11.0,10.0,None,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1.0,golden_retriever,0.638625,True,chow,0.254717,True,Tibetan_mastiff,0.0717317,True,1979.0,6909.0
712309440758808576,Twitter for iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",https://twitter.com/stickergrub/status/709919141004595201,12.0,10.0,None,pupper,,,,,,,,,,,,25.0,247.0
711968124745228288,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10.0,10.0,Winston,pupper,,,,,,,,,,,,2395.0,8278.0
711008018775851008,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11.0,10.0,Chuckles,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True,633.0,3069.0
710117014656950272,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11.0,10.0,None,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2.0,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True,2071.0,5643.0
708845821941387268,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9.0,10.0,None,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1.0,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147629,True,931.0,3077.0
707411934438625280,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10.0,None,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,Lakeland_terrier,0.7382770000000001,True,Airedale,0.0285149,True,giant_schnauzer,0.0248763,True,615.0,2350.0
707315916783140866,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10.0,10.0,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,Bernese_mountain_dog,0.979235,True,Shetland_sheepdog,0.0110368,True,Appenzeller,0.00397111,True,665.0,2545.0
706310011488698368,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12.0,10.0,None,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,Pembroke,0.6981649999999999,True,Chihuahua,0.105834,True,bloodhound,0.0620304,True,8277.0,21960.0
705975130514706432,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10.0,10.0,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,Staffordshire_bullterrier,0.5877640000000001,True,American_Staffordshire_terrier,0.281429,True,bull_mastiff,0.0947981,True,759.0,3194.0
705786532653883392,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",https://twitter.com/dog_rates/status/705786532653883392/photo/1,11.0,10.0,None,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1.0,web_site,0.550294,False,Labrador_retriever,0.14849600000000002,True,golden_retriever,0.148482,True,540.0,2005.0
705428427625635840,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10.0,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1.0,Chihuahua,0.774792,True,quilt,0.0730794,False,Pembroke,0.0223651,True,1751.0,3917.0
704859558691414016,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10.0,None,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1.0,pug,0.284428,True,teddy,0.156339,False,mitten,0.138915,False,567.0,2318.0
704761120771465216,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10.0,None,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1.0,Siamese_cat,0.202294,False,Chihuahua,0.100418,True,basenji,0.07209650000000001,True,3009.0,6813.0
704347321748819968,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10.0,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1.0,teddy,0.23337800000000006,False,feather_boa,0.0884744,False,Brittany_spaniel,0.0829173,True,361.0,1631.0
704134088924532736,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,https://vine.co/v/igW2OEwu9vg,12.0,10.0,None,pupper,,,,,,,,,,,,483.0,1548.0
703611486317502464,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10.0,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1.0,Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.08011669999999999,True,1577.0,3964.0
703407252292673536,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10.0,None,pupper,,,,,,,,,,,,724.0,2528.0
703268521220972544,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10.0,None,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1.0,wool,0.5254340000000001,False,fur_coat,0.236391,False,kuvasz,0.038243,True,561.0,2022.0
702598099714314240,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10.0,Sansa,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1.0,kelpie,0.219179,True,badger,0.13358399999999998,False,Siamese_cat,0.07443999999999999,False,3564.0,12531.0
701805642395348998,Vine - Make a Scene,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,https://vine.co/v/ivV6Y37mH5Z,11.0,10.0,None,pupper,,,,,,,,,,,,1758.0,3529.0
701545186879471618,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,10.0,Millie,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1.0,Border_collie,0.280893,True,Cardigan,0.11255,True,toy_terrier,0.0533172,True,636.0,2737.0
700864154249383937,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",https://twitter.com/dog_rates/status/700864154249383937/photo/1,12.0,10.0,None,pupper,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1.0,kuvasz,0.8058569999999999,True,Great_Pyrenees,0.187272,True,Samoyed,0.0034909,True,640.0,2668.0
700151421916807169,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,https://twitter.com/dog_rates/status/700151421916807169/photo/1,11.0,10.0,None,pupper,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1.0,tennis_ball,0.328236,False,Italian_greyhound,0.17683800000000002,True,Staffordshire_bullterrier,0.13408,True,695.0,2302.0
700143752053182464,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10.0,10.0,None,pupper,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1.0,golden_retriever,0.53246,True,crossword_puzzle,0.103796,False,binder,0.100371,False,2842.0,7741.0
699801817392291840,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11.0,10.0,Cooper,pupper,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2.0,golden_retriever,0.808978,True,Irish_setter,0.0424281,True,Labrador_retriever,0.0235364,True,995.0,3149.0
699434518667751424,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12.0,10.0,None,pupper,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1.0,golden_retriever,0.836572,True,kuvasz,0.105946,True,Labrador_retriever,0.025143900000000004,True,528.0,2226.0
